"City Name","State Name","avg_aqi","Month","Year","aqi_index"
"Aquinnah","Massachusetts",34,10,2021,"Good"
"Aquinnah","Massachusetts",33,11,2020,"Good"
"Aquinnah","Massachusetts",32,11,2021,"Good"
"Aquinnah","Massachusetts",31,12,2020,"Good"
"Aquinnah","Massachusetts",32,12,2021,"Good"
"Arden-Arcade","California",11,1,2020,"Good"
"Arden-Arcade","California",11,1,2021,"Good"
"Arden-Arcade","California",15,2,2020,"Good"
"Arden-Arcade","California",13,2,2021,"Good"
"Arden-Arcade","California",13,3,2020,"Good"
"Arden-Arcade","California",14,3,2021,"Good"
"Arden-Arcade","California",12,4,2020,"Good"
"Arden-Arcade","California",15,4,2021,"Good"
"Arden-Arcade","California",13,5,2020,"Good"
"Arden-Arcade","California",15,5,2021,"Good"
"Arden-Arcade","California",14,6,2020,"Good"
"Arden-Arcade","California",15,6,2021,"Good"
"Arden-Arcade","California",15,7,2020,"Good"
"Arden-Arcade","California",20,7,2021,"Good"
"Arden-Arcade","California",20,8,2020,"Good"
"Arden-Arcade","California",24,8,2021,"Good"
"Arden-Arcade","California",20,9,2020,"Good"
"Arden-Arcade","California",28,9,2021,"Good"
"Arden-Arcade","California",19,10,2020,"Good"
"Arden-Arcade","California",19,10,2021,"Good"
"Arden-Arcade","California",14,11,2020,"Good"
"Arden-Arcade","California",12,11,2021,"Good"
"Arden-Arcade","California",12,12,2020,"Good"
"Arden-Arcade","California",8,12,2021,"Good"
"Arlington","Texas",23,1,2021,"Good"
"Arlington","Texas",26,1,2022,"Good"
"Arlington","Texas",22,2,2021,"Good"
"Arlington","Texas",20,3,2020,"Good"
"Arlington","Texas",29,3,2021,"Good"
"Arlington","Texas",24,4,2020,"Good"
"Arlington","Texas",26,4,2021,"Good"
"Arlington","Texas",28,5,2020,"Good"
"Arlington","Texas",24,5,2021,"Good"
"Arlington","Texas",26,6,2020,"Good"
"Arlington","Texas",27,6,2021,"Good"
"Arlington","Texas",21,7,2020,"Good"
"Arlington","Texas",26,7,2021,"Good"
"Arlington","Texas",32,8,2020,"Good"
"Arlington","Texas",24,8,2021,"Good"
"Arlington","Texas",23,9,2020,"Good"
"Arlington","Texas",32,9,2021,"Good"
"Arlington","Texas",24,10,2020,"Good"
"Arlington","Texas",29,10,2021,"Good"
"Arlington","Texas",25,11,2020,"Good"
"Arlington","Texas",25,11,2021,"Good"
"Arlington","Texas",24,12,2020,"Good"
"Arlington","Texas",23,12,2021,"Good"
"Arlington","Virginia",17,1,2020,"Good"
"Arlington","Virginia",16,1,2021,"Good"
"Arlington","Virginia",18,1,2022,"Good"
"Arlington","Virginia",19,2,2020,"Good"
"Arlington","Virginia",19,2,2021,"Good"
"Arlington","Virginia",19,2,2022,"Good"
"Arlington","Virginia",17,3,2020,"Good"
"Arlington","Virginia",21,3,2021,"Good"
"Arlington","Virginia",20,3,2022,"Good"
"Arlington","Virginia",18,4,2020,"Good"
"Arlington","Virginia",20,4,2021,"Good"
"Arlington","Virginia",1,4,2022,"Good"
"Arlington","Virginia",15,5,2020,"Good"
"Arlington","Virginia",20,5,2021,"Good"
"Arlington","Virginia",17,6,2020,"Good"
"Arlington","Virginia",17,6,2021,"Good"
"Arlington","Virginia",20,7,2020,"Good"
"Arlington","Virginia",20,7,2021,"Good"
"Arlington","Virginia",17,8,2020,"Good"
"Arlington","Virginia",21,8,2021,"Good"
"Arlington","Virginia",15,9,2020,"Good"
"Arlington","Virginia",18,9,2021,"Good"
"Arlington","Virginia",14,10,2020,"Good"
"Arlington","Virginia",15,10,2021,"Good"
"Arlington","Virginia",17,11,2020,"Good"
"Arlington","Virginia",18,11,2021,"Good"
"Arlington","Virginia",16,12,2020,"Good"
"Arlington","Virginia",16,12,2021,"Good"
"Arnold","Missouri",22,2,2020,"Good"
"Arnold","Missouri",25,2,2021,"Good"
"Arnold","Missouri",36,2,2022,"Good"
"Arnold","Missouri",31,3,2020,"Good"
"Arnold","Missouri",37,3,2021,"Good"
"Arnold","Missouri",37,3,2022,"Good"
"Arnold","Missouri",38,4,2020,"Good"
"Arnold","Missouri",40,4,2021,"Good"
"Arnold","Missouri",37,5,2020,"Good"
"Arnold","Missouri",41,5,2021,"Good"
"Arnold","Missouri",48,6,2020,"Good"
"Arnold","Missouri",48,6,2021,"Good"
"Arnold","Missouri",42,7,2020,"Good"
"Arnold","Missouri",49,7,2021,"Good"
"Arnold","Missouri",36,8,2020,"Good"
"Arnold","Missouri",42,8,2021,"Good"
"Arnold","Missouri",34,9,2020,"Good"
"Arnold","Missouri",39,9,2021,"Good"
"Arnold","Missouri",26,10,2020,"Good"
"Arnold","Missouri",28,10,2021,"Good"
"Arvin","California",33,1,2021,"Good"
"Arvin","California",38,2,2021,"Good"
"Arvin","California",42,3,2021,"Good"
"Arvin","California",57,4,2021,"Moderate"
"Arvin","California",16,5,2020,"Good"
"Arvin","California",59,5,2021,"Moderate"
"Arvin","California",72,6,2020,"Moderate"
"Arvin","California",75,6,2021,"Moderate"
"Arvin","California",99,7,2020,"Moderate"
"Arvin","California",95,7,2021,"Moderate"
"Arvin","California",113,8,2020,"Unhealthy for Sensitive Groups"
"Arvin","California",100,8,2021,"Moderate"
"Arvin","California",109,9,2020,"Unhealthy for Sensitive Groups"
"Arvin","California",79,9,2021,"Moderate"
"Arvin","California",82,10,2020,"Moderate"
"Arvin","California",55,10,2021,"Moderate"
"Arvin","California",42,11,2020,"Good"
"Arvin","California",32,11,2021,"Good"
"Arvin","California",30,12,2020,"Good"
"Arvin","California",25,12,2021,"Good"
"Ashland","Kentucky",8,1,2020,"Good"
"Ashland","Kentucky",7,1,2021,"Good"
"Ashland","Kentucky",8,2,2020,"Good"
"Ashland","Kentucky",8,2,2021,"Good"
"Ashland","Kentucky",16,3,2020,"Good"
"Ashland","Kentucky",18,3,2021,"Good"
"Ashland","Kentucky",17,4,2020,"Good"
"Ashland","Kentucky",17,4,2021,"Good"
"Ashland","Kentucky",15,5,2020,"Good"
"Ashland","Kentucky",15,5,2021,"Good"
"Ashland","Kentucky",16,6,2020,"Good"
"Ashland","Kentucky",14,6,2021,"Good"
"Ashland","Kentucky",18,7,2020,"Good"
"Ashland","Kentucky",14,7,2021,"Good"
"Ashland","Kentucky",15,8,2020,"Good"
"Ashland","Kentucky",14,8,2021,"Good"
"Ashland","Kentucky",12,9,2020,"Good"
"Ashland","Kentucky",14,9,2021,"Good"
"Ashland","Kentucky",11,10,2020,"Good"
"Ashland","Kentucky",13,10,2021,"Good"
"Ashland","Kentucky",7,11,2020,"Good"
"Ashland","Kentucky",8,11,2021,"Good"
"Ashland","Kentucky",7,12,2020,"Good"
"Ashland","Kentucky",8,12,2021,"Good"
"Atascadero","California",20,1,2020,"Good"
"Atascadero","California",20,1,2021,"Good"
"Atascadero","California",25,2,2020,"Good"
"Atascadero","California",24,2,2021,"Good"
"Atascadero","California",20,3,2020,"Good"
"Atascadero","California",22,3,2021,"Good"
"Atascadero","California",20,4,2020,"Good"
"Atascadero","California",25,4,2021,"Good"
"Atascadero","California",21,5,2020,"Good"
"Atascadero","California",21,5,2021,"Good"
"Atascadero","California",18,6,2020,"Good"
"Atascadero","California",20,6,2021,"Good"
"Atascadero","California",18,7,2020,"Good"
"Atascadero","California",20,7,2021,"Good"
"Atascadero","California",24,8,2020,"Good"
"Atascadero","California",23,8,2021,"Good"
"Atascadero","California",25,9,2020,"Good"
"Atascadero","California",26,9,2021,"Good"
"Atascadero","California",26,10,2020,"Good"
"Atascadero","California",24,10,2021,"Good"
"Atascadero","California",23,11,2020,"Good"
"Atascadero","California",20,11,2021,"Good"
"Atascadero","California",21,12,2020,"Good"
"Atascadero","California",19,12,2021,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",19,2,2020,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",16,2,2021,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",3,2,2022,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",31,3,2020,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",38,3,2021,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",43,3,2022,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",40,4,2020,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",45,4,2021,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",36,5,2020,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",40,5,2021,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",33,6,2020,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",31,6,2021,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",36,7,2020,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",32,7,2021,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",29,8,2020,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",32,8,2021,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",27,9,2020,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",35,9,2021,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",28,10,2020,"Good"
"Athens (corp name Athens-Clarke County)","Georgia",29,10,2021,"Good"
"Atlanta","Georgia",15,1,2020,"Good"
"Atlanta","Georgia",15,1,2021,"Good"
"Atlanta","Georgia",15,1,2022,"Good"
"Atlanta","Georgia",13,2,2020,"Good"
"Atlanta","Georgia",16,2,2021,"Good"
"Atlanta","Georgia",16,2,2022,"Good"
"Atlanta","Georgia",18,3,2020,"Good"
"Atlanta","Georgia",22,3,2021,"Good"
"Atlanta","Georgia",20,3,2022,"Good"
"Atlanta","Georgia",19,4,2020,"Good"
"Atlanta","Georgia",23,4,2021,"Good"
"Atlanta","Georgia",4,4,2022,"Good"
"Atlanta","Georgia",19,5,2020,"Good"
"Atlanta","Georgia",22,5,2021,"Good"
"Atlanta","Georgia",13,5,2022,"Good"
"Atlanta","Georgia",16,6,2020,"Good"
"Atlanta","Georgia",18,6,2021,"Good"
"Atlanta","Georgia",19,7,2020,"Good"
"Atlanta","Georgia",17,7,2021,"Good"
"Atlanta","Georgia",18,8,2020,"Good"
"Atlanta","Georgia",18,8,2021,"Good"
"Atlanta","Georgia",16,9,2020,"Good"
"Atlanta","Georgia",19,9,2021,"Good"
"Atlanta","Georgia",16,10,2020,"Good"
"Atlanta","Georgia",17,10,2021,"Good"
"Atlanta","Georgia",16,11,2020,"Good"
"Atlanta","Georgia",17,11,2021,"Good"
"Atlanta","Georgia",16,12,2020,"Good"
"Atlanta","Georgia",15,12,2021,"Good"
"Auburn","California",27,1,2020,"Good"
"Auburn","California",28,1,2021,"Good"
"Auburn","California",31,1,2022,"Good"
"Auburn","California",40,2,2020,"Good"
"Auburn","California",35,2,2021,"Good"
"Auburn","California",40,2,2022,"Good"
"Auburn","California",40,3,2020,"Good"
"Auburn","California",43,3,2021,"Good"
"Auburn","California",41,3,2022,"Good"
"Auburn","California",42,4,2020,"Good"
"Auburn","California",52,4,2021,"Moderate"
"Auburn","California",48,5,2020,"Good"
"Auburn","California",56,5,2021,"Moderate"
"Auburn","California",53,6,2020,"Moderate"
"Auburn","California",67,6,2021,"Moderate"
"Auburn","California",69,7,2020,"Moderate"
"Auburn","California",93,7,2021,"Moderate"
"Auburn","California",93,8,2020,"Moderate"
"Auburn","California",91,8,2021,"Moderate"
"Auburn","California",76,9,2020,"Moderate"
"Auburn","California",77,9,2021,"Moderate"
"Auburn","California",53,10,2020,"Moderate"
"Auburn","California",44,10,2021,"Good"
"Auburn","California",33,11,2020,"Good"
"Auburn","California",24,11,2021,"Good"
"Auburn","California",28,12,2020,"Good"
"Auburn","California",25,12,2021,"Good"
"Augusta","Georgia",0,1,2020,"Good"
"Augusta","Georgia",1,1,2021,"Good"
"Augusta","Georgia",7,1,2022,"Good"
"Augusta","Georgia",0,2,2020,"Good"
"Augusta","Georgia",9,2,2021,"Good"
"Augusta","Georgia",7,2,2022,"Good"
"Augusta","Georgia",16,3,2020,"Good"
"Augusta","Georgia",23,3,2021,"Good"
"Augusta","Georgia",22,3,2022,"Good"
"Augusta","Georgia",23,4,2020,"Good"
"Augusta","Georgia",32,4,2021,"Good"
"Augusta","Georgia",3,4,2022,"Good"
"Augusta","Georgia",25,5,2020,"Good"
"Augusta","Georgia",26,5,2021,"Good"
"Augusta","Georgia",18,6,2020,"Good"
"Augusta","Georgia",20,6,2021,"Good"
"Augusta","Georgia",24,7,2020,"Good"
"Augusta","Georgia",19,7,2021,"Good"
"Augusta","Georgia",21,8,2020,"Good"
"Augusta","Georgia",19,8,2021,"Good"
"Augusta","Georgia",20,9,2020,"Good"
"Augusta","Georgia",22,9,2021,"Good"
"Augusta","Georgia",15,10,2020,"Good"
"Augusta","Georgia",16,10,2021,"Good"
"Augusta","Georgia",0,11,2020,"Good"
"Augusta","Georgia",4,11,2021,"Good"
"Augusta","Georgia",0,12,2020,"Good"
"Augusta","Georgia",14,12,2021,"Good"
"Augusta","Missouri",2,1,2020,"Good"
"Augusta","Missouri",2,1,2021,"Good"
"Augusta","Missouri",4,1,2022,"Good"
"Augusta","Missouri",4,2,2020,"Good"
"Augusta","Missouri",2,2,2021,"Good"
"Augusta","Missouri",4,2,2022,"Good"
"Augusta","Missouri",5,3,2020,"Good"
"Augusta","Missouri",6,3,2021,"Good"
"Augusta","Missouri",8,3,2022,"Good"
"Augusta","Missouri",6,4,2020,"Good"
"Augusta","Missouri",5,4,2021,"Good"
"Augusta","Missouri",3,5,2020,"Good"
"Augusta","Missouri",4,5,2021,"Good"
"Augusta","Missouri",3,6,2020,"Good"
"Augusta","Missouri",7,6,2021,"Good"
"Augusta","Missouri",3,7,2020,"Good"
"Augusta","Missouri",2,7,2021,"Good"
"Augusta","Missouri",2,8,2020,"Good"
"Augusta","Missouri",5,8,2021,"Good"
"Augusta","Missouri",6,9,2020,"Good"
"Augusta","Missouri",5,9,2021,"Good"
"Augusta","Missouri",6,10,2020,"Good"
"Augusta","Missouri",6,10,2021,"Good"
"Augusta","Missouri",7,11,2020,"Good"
"Augusta","Missouri",6,11,2021,"Good"
"Augusta","Missouri",5,12,2020,"Good"
"Augusta","Missouri",4,12,2021,"Good"
"Austin","Texas",14,1,2020,"Good"
"Austin","Texas",14,1,2021,"Good"
"Austin","Texas",15,1,2022,"Good"
"Austin","Texas",13,2,2020,"Good"
"Austin","Texas",13,2,2021,"Good"
"Austin","Texas",3,2,2022,"Good"
"Austin","Texas",12,3,2020,"Good"
"Austin","Texas",15,3,2021,"Good"
"Austin","Texas",12,4,2020,"Good"
"Austin","Texas",15,4,2021,"Good"
"Austin","Texas",13,5,2020,"Good"
"Austin","Texas",14,5,2021,"Good"
"Austin","Texas",13,6,2020,"Good"
"Austin","Texas",13,6,2021,"Good"
"Austin","Texas",10,7,2020,"Good"
"Austin","Texas",12,7,2021,"Good"
"Austin","Texas",13,8,2020,"Good"
"Austin","Texas",13,8,2021,"Good"
"Austin","Texas",11,9,2020,"Good"
"Austin","Texas",17,9,2021,"Good"
"Austin","Texas",13,10,2020,"Good"
"Austin","Texas",17,10,2021,"Good"
"Austin","Texas",16,11,2020,"Good"
"Austin","Texas",16,11,2021,"Good"
"Austin","Texas",15,12,2020,"Good"
"Austin","Texas",14,12,2021,"Good"
"Avalon","Pennsylvania",0,1,2020,"Good"
"Avalon","Pennsylvania",1,2,2020,"Good"
"Avalon","Pennsylvania",0,3,2020,"Good"
"Avalon","Pennsylvania",0,4,2020,"Good"
"Avalon","Pennsylvania",0,5,2020,"Good"
"Avalon","Pennsylvania",0,6,2020,"Good"
"Avalon","Pennsylvania",0,7,2020,"Good"
"Avalon","Pennsylvania",0,8,2020,"Good"
"Avalon","Pennsylvania",0,9,2020,"Good"
"Avalon","Pennsylvania",0,10,2020,"Good"
"Avalon","Pennsylvania",0,11,2020,"Good"
"Avon","Indiana",22,1,2020,"Good"
"Avon","Indiana",23,1,2021,"Good"
"Avon","Indiana",28,2,2020,"Good"
"Avon","Indiana",32,2,2021,"Good"
"Avon","Indiana",30,3,2020,"Good"
"Avon","Indiana",35,3,2021,"Good"
"Avon","Indiana",36,4,2020,"Good"
"Avon","Indiana",39,4,2021,"Good"
"Avon","Indiana",36,5,2020,"Good"
"Avon","Indiana",40,5,2021,"Good"
"Avon","Indiana",46,6,2020,"Good"
"Avon","Indiana",42,6,2021,"Good"
"Avon","Indiana",41,7,2020,"Good"
"Avon","Indiana",39,7,2021,"Good"
"Avon","Indiana",39,8,2020,"Good"
"Avon","Indiana",38,8,2021,"Good"
"Avon","Indiana",34,9,2020,"Good"
"Avon","Indiana",39,9,2021,"Good"
"Avon","Indiana",27,10,2020,"Good"
"Avon","Indiana",27,10,2021,"Good"
"Avon","Indiana",27,11,2020,"Good"
"Avon","Indiana",26,11,2021,"Good"
"Avon","Indiana",22,12,2020,"Good"
"Avon","Indiana",23,12,2021,"Good"
"Azusa","California",20,1,2020,"Good"
"Azusa","California",20,1,2021,"Good"
"Azusa","California",23,2,2020,"Good"
"Azusa","California",22,2,2021,"Good"
"Azusa","California",18,3,2020,"Good"
"Azusa","California",22,3,2021,"Good"
"Azusa","California",25,4,2020,"Good"
"Azusa","California",27,4,2021,"Good"
"Azusa","California",32,5,2020,"Good"
"Azusa","California",24,5,2021,"Good"
"Azusa","California",28,6,2020,"Good"
"Azusa","California",31,6,2021,"Good"
"Azusa","California",39,7,2020,"Good"
"Azusa","California",33,7,2021,"Good"
"Azusa","California",40,8,2020,"Good"
"Azusa","California",36,8,2021,"Good"
"Azusa","California",53,9,2020,"Moderate"
"Azusa","California",30,9,2021,"Good"
"Azusa","California",40,10,2020,"Good"
"Azusa","California",22,10,2021,"Good"
"Azusa","California",24,11,2020,"Good"
"Azusa","California",23,11,2021,"Good"
"Azusa","California",20,12,2020,"Good"
"Azusa","California",19,12,2021,"Good"
"Bakersfield","California",18,1,2020,"Good"
"Bakersfield","California",22,1,2021,"Good"
"Bakersfield","California",29,2,2020,"Good"
"Bakersfield","California",25,2,2021,"Good"
"Bakersfield","California",24,3,2020,"Good"
"Bakersfield","California",25,3,2021,"Good"
"Bakersfield","California",25,4,2020,"Good"
"Bakersfield","California",28,4,2021,"Good"
"Bakersfield","California",26,5,2020,"Good"
"Bakersfield","California",28,5,2021,"Good"
"Bakersfield","California",30,6,2020,"Good"
"Bakersfield","California",32,6,2021,"Good"
"Bakersfield","California",35,7,2020,"Good"
"Bakersfield","California",38,7,2021,"Good"
"Bakersfield","California",44,8,2020,"Good"
"Bakersfield","California",42,8,2021,"Good"
"Bakersfield","California",48,9,2020,"Good"
"Bakersfield","California",37,9,2021,"Good"
"Bakersfield","California",43,10,2020,"Good"
"Bakersfield","California",31,10,2021,"Good"
"Bakersfield","California",28,11,2020,"Good"
"Bakersfield","California",25,11,2021,"Good"
"Bakersfield","California",22,12,2020,"Good"
"Bakersfield","California",21,12,2021,"Good"
"Baltimore","Maryland",28,1,2020,"Good"
"Baltimore","Maryland",25,1,2021,"Good"
"Baltimore","Maryland",26,1,2022,"Good"
"Baltimore","Maryland",28,2,2020,"Good"
"Baltimore","Maryland",26,2,2021,"Good"
"Baltimore","Maryland",28,2,2022,"Good"
"Baltimore","Maryland",24,3,2020,"Good"
"Baltimore","Maryland",30,3,2021,"Good"
"Baltimore","Maryland",30,3,2022,"Good"
"Baltimore","Maryland",23,4,2020,"Good"
"Baltimore","Maryland",32,4,2021,"Good"
"Baltimore","Maryland",28,4,2022,"Good"
"Baltimore","Maryland",24,5,2020,"Good"
"Baltimore","Maryland",31,5,2021,"Good"
"Baltimore","Maryland",28,6,2020,"Good"
"Baltimore","Maryland",30,6,2021,"Good"
"Baltimore","Maryland",30,7,2020,"Good"
"Baltimore","Maryland",33,7,2021,"Good"
"Baltimore","Maryland",26,8,2020,"Good"
"Baltimore","Maryland",29,8,2021,"Good"
"Baltimore","Maryland",24,9,2020,"Good"
"Baltimore","Maryland",27,9,2021,"Good"
"Baltimore","Maryland",23,10,2020,"Good"
"Baltimore","Maryland",17,10,2021,"Good"
"Baltimore","Maryland",29,11,2020,"Good"
"Baltimore","Maryland",28,11,2021,"Good"
"Baltimore","Maryland",24,12,2020,"Good"
"Baltimore","Maryland",27,12,2021,"Good"
"Banning","California",27,1,2020,"Good"
"Banning","California",25,1,2021,"Good"
"Banning","California",24,1,2022,"Good"
"Banning","California",31,2,2020,"Good"
"Banning","California",28,2,2021,"Good"
"Banning","California",25,3,2020,"Good"
"Banning","California",28,3,2021,"Good"
"Banning","California",33,4,2020,"Good"
"Banning","California",37,4,2021,"Good"
"Banning","California",49,5,2020,"Good"
"Banning","California",39,5,2021,"Good"
"Banning","California",49,6,2020,"Good"
"Banning","California",59,6,2021,"Moderate"
"Banning","California",54,7,2020,"Moderate"
"Banning","California",63,7,2021,"Moderate"
"Banning","California",56,8,2020,"Moderate"
"Banning","California",65,8,2021,"Moderate"
"Banning","California",53,9,2020,"Moderate"
"Banning","California",46,9,2021,"Good"
"Banning","California",42,10,2020,"Good"
"Banning","California",32,10,2021,"Good"
"Banning","California",29,11,2020,"Good"
"Banning","California",30,11,2021,"Good"
"Banning","California",26,12,2020,"Good"
"Banning","California",26,12,2021,"Good"
"Barstow","California",21,1,2020,"Good"
"Barstow","California",21,1,2021,"Good"
"Barstow","California",25,2,2020,"Good"
"Barstow","California",25,2,2021,"Good"
"Barstow","California",21,3,2020,"Good"
"Barstow","California",25,3,2021,"Good"
"Barstow","California",24,4,2020,"Good"
"Barstow","California",30,4,2021,"Good"
"Barstow","California",30,5,2020,"Good"
"Barstow","California",33,5,2021,"Good"
"Barstow","California",34,6,2020,"Good"
"Barstow","California",35,6,2021,"Good"
"Barstow","California",37,7,2020,"Good"
"Barstow","California",35,7,2021,"Good"
"Barstow","California",39,8,2020,"Good"
"Barstow","California",43,8,2021,"Good"
"Barstow","California",38,9,2020,"Good"
"Barstow","California",31,9,2021,"Good"
"Barstow","California",31,10,2020,"Good"
"Barstow","California",26,10,2021,"Good"
"Barstow","California",23,11,2020,"Good"
"Barstow","California",21,11,2021,"Good"
"Barstow","California",22,12,2020,"Good"
"Barstow","California",20,12,2021,"Good"
"Batavia","Ohio",25,2,2020,"Good"
"Batavia","Ohio",31,2,2021,"Good"
"Batavia","Ohio",36,2,2022,"Good"
"Batavia","Ohio",34,3,2020,"Good"
"Batavia","Ohio",38,3,2021,"Good"
"Batavia","Ohio",38,3,2022,"Good"
"Batavia","Ohio",40,4,2020,"Good"
"Batavia","Ohio",41,4,2021,"Good"
"Batavia","Ohio",37,5,2020,"Good"
"Batavia","Ohio",44,5,2021,"Good"
"Batavia","Ohio",51,6,2020,"Moderate"
